location,category_name,sub_category_url,sub_category_name,all_categories,Title,Number of Watchers,Price,Condtion,Page_url,item_number,'item_number',Start date of listing,End date of listing
"Hyogo, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Crocs/bn_21822871?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/Crocs/bn_21822871?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=4&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags",LONGCHAMP Roseau Croc Embossed Brown Leather Tote bag AB,1,US $104.50,Pre-owned,https://www.ebay.com/itm/315580094057?itmmeta=01J44EZPD19CK5T1YDR1TQWCGR&hash=item497a0a1669:g:R1MAAOSwfV9mgdb0,3.1558E+11,'315580094057',,
"Gifu, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Crocs/bn_21822871?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/Crocs/bn_21822871?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=4&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Shoes > Comfort Shoes",Crocs BUBBLE CRUSH CLOG Triple Black Size M4/W6-M12/W12,1,US $167.98,New without box,https://www.ebay.com/itm/335476126821?itmmeta=01J44EZPD1CG0YTD20W8WHZMYV&hash=item4e1bef7465:g:b0sAAOSwffdmi4BW&var=544915113132,3.35476E+11,'335476126821',,
"Gifu, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Crocs/bn_21822871?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/Crocs/bn_21822871?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=4&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Shoes > Comfort Shoes",Crocs BUBBLE CRUSH CLOG Black / Gum Size M4/W6-M12/W12,1,US $167.98,New without box,https://www.ebay.com/itm/335476144182?itmmeta=01J44EZPD1T11XCTMJ9DFHBMY9&hash=item4e1befb836:g:a84AAOSw0Wtmi4NQ&var=544915468602,3.35476E+11,'335476144182',,
"Gifu, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Crocs/bn_21822871?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/Crocs/bn_21822871?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=4&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Shoes > Comfort Shoes",Crocs BUBBLE CRUSH CLOG Pink Crush Size M4/W6-M8/W10,1,US $167.98,New without box,https://www.ebay.com/itm/335476149837?itmmeta=01J44EZPD1E88NR3T0K091ZF26&hash=item4e1befce4d:g:wroAAOSwK4hmi4TS&var=544915276739,3.35476E+11,'335476149837',,
"Aichi, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Crocs/bn_21822871?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/Crocs/bn_21822871?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=4&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags",Vivienne Westwood Heart Croc Embossed Women's Shoulder Bag Handbag Yellow NEW,6,US $511.00,New without tags,https://www.ebay.com/itm/315531012199?itmmeta=01J44EZPD1JC3CE6J6XSZ3MEWP&hash=item49771d2867:g:ZskAAOSwH~xmiuh2,3.15531E+11,'315531012199',,
"Tokushima, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Crocs/bn_21822871?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/Crocs/bn_21822871?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=4&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags",Cole Haan Tote Bag Croc Purple Sold  out Items  Lowest Price Used item,1,US $89.45,Pre-owned,https://www.ebay.com/itm/285949097667?itmmeta=01J44EZPD1NFQGRTA135JG2DRK&hash=item4293e4f6c3:g:IFAAAOSwTrZmi-R-,2.85949E+11,'285949097667',,
"Fukuoka, default, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Crocs/bn_21822871?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/Crocs/bn_21822871?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=4&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",NEW Crocs x NARUTO ITACHI CLASSIC CLOG Men Sizes 4 -6 209883-48I SHIP FAST,3,US $115.00,New with box,https://www.ebay.com/itm/204886890330?itmmeta=01J44EZPD0ZD0JCMQXCX29GXY7&hash=item2fb435d75a:g:25MAAOSwShBmkovP&var=505557977598,2.04887E+11,'204886890330',,
"Osaka, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Crocs/bn_21822871?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/Crocs/bn_21822871?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=4&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Shoes > Sandals",?sandals?BALEN,1,US $405.80,Pre-owned,https://www.ebay.com/itm/285959564989?itmmeta=01J44EZPD0WZF7WFHV09Y0JR0M&hash=item429484aebd:g:~0kAAOSwNlRmk1ic,2.8596E+11,'285959564989',,
"Gifu, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Crocs/bn_21822871?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/Crocs/bn_21822871?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=4&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Shoes > Comfort Shoes",Crocs STOMP HIGH SHINE LOAFER Black Size M4/W6-M9/W11,1,US $146.90,New without box,https://www.ebay.com/itm/335486837341?itmmeta=01J44EZPD077GYWF6JJDK1BSP5&hash=item4e1c92e25d:g:QDYAAOSwsy1mlIeR&var=544933242219,3.35487E+11,'335486837341',,
"Gifu, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Crocs/bn_21822871?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/Crocs/bn_21822871?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=4&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Shoes > Comfort Shoes",Crocs STOMP LOAFER Black / Black Size M4/W6-M9/W11,1,US $134.15,New without box,https://www.ebay.com/itm/335486844349?itmmeta=01J44EZPD0EQBCNPK1P6C7MGDZ&hash=item4e1c92fdbd:g:WjYAAOSwavFmlIk~&var=544933354888,3.35487E+11,'335486844349',,
"Tokyo shinagawa, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/PUMA/bn_21833519?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/PUMA/bn_21833519?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=3&_salic=104&_sop=10,Toys & Hobbies > Collectible Card Games > CCG Individual Cards,Neo-Spacian Dark Panther POTD-JP005 Ultimate Rare Relief YuGiOh,1,US $14.99,Ungraded - Lightly played (Excellent),https://www.ebay.com/itm/395564209726?itmmeta=01J44EZM60RS7Z30QGDPYGCWQJ&hash=item5c1976d63e:g:hnIAAOSwUl9mqOGe,3.95564E+11,'395564209726',,
"Hyogo, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/PUMA/bn_21833519?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/PUMA/bn_21833519?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=3&_salic=104&_sop=10,Vintage Radios,Panasonic RF-2200 Cougar AM/FM 8 Band Short Wave Portable Completed maintenance,1,US $414.99,Used,https://www.ebay.com/itm/186601768273?itmmeta=01J44EZM607RJTW4MY33V9Y83F&hash=item2b72550551:g:qkYAAOSw3UxmqOG8,1.86602E+11,'186601768273',,
"Gifu, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Crocs/bn_21822871?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Crocs/bn_21822871?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=3&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Shoes > Comfort Shoes",Crocs CLASSIC MARY JANE CLOG Linen Size M4/W6-M9/W11,1,US $119.00,New without box,https://www.ebay.com/itm/335486848129?itmmeta=01J44EZJ9EF0FP5SKR5QDMP6NZ&hash=item4e1c930c81:g:74MAAOSwsEVmlIoi&var=544933484639,3.35487E+11,'335486848129',,
"Gifu, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Crocs/bn_21822871?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Crocs/bn_21822871?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=3&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Shoes > Comfort Shoes",Crocs CLASSIC MARY JANE CLOG Pink Tweed Size M4/W6-M9/W11,4,US $119.00,New without box,https://www.ebay.com/itm/335486850128?itmmeta=01J44EZJ9E3QTKR11JRHH4DWCH&hash=item4e1c931450:g:iE8AAOSwhCNmlIrU&var=544933556073,3.35487E+11,'335486850128',,
"Gifu, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Crocs/bn_21822871?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Crocs/bn_21822871?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=3&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Shoes > Comfort Shoes",Crocs CLASSIC MARY JANE CLOG Black Size M4/W6-M9/W11,2,US $119.00,New without box,https://www.ebay.com/itm/335486852518?itmmeta=01J44EZJ9ESZ01K23P06B848JC&hash=item4e1c931da6:g:ELgAAOSwvaJmlItr&var=544933265782,3.35487E+11,'335486852518',,
"Gifu, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Crocs/bn_21822871?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Crocs/bn_21822871?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=3&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Shoes > Flats",Crocs Slip-on Round Toe Flat Shoes Women US Shoes W7 Navy,1,US $90.00,Pre-owned,https://www.ebay.com/itm/335488640962?itmmeta=01J44EZJ9E98HHTBM540HTA1N5&hash=item4e1cae67c2:g:4hYAAOSwtx1mliEI,3.35489E+11,'335488640962',,
"Tokyo/Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/PUMA/bn_21833519?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/PUMA/bn_21833519?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=2&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Accessories > Wallets",Cartier Panther Leather Trifold Wallet Purse/2AB1472,1,US $1.00,Pre-owned,https://www.ebay.com/itm/135170206347?itmmeta=01J44EZFEXNG1DMP1RH92CF2TN&hash=item1f78c5aa8b:g:gqQAAOSw~JhmqH7c,1.3517E+11,'135170206347',,Ends in 4d 12h
"Tachikawa-City, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Crocs/bn_21822871?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Crocs/bn_21822871?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=2&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Shoes > Sandals",Sanrio Characters Cinnamoroll Crocs-style sandals Women's Size US7,3,US $10.00,New without box,https://www.ebay.com/itm/126596771452?itmmeta=01J44EZDHTSFH0W0KXGWJJ5CP7&hash=item1d79c16e7c:g:qsgAAOSwzXZmpSKK,1.26597E+11,'126596771452',,Ends in 1d 2h
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Crocs/bn_21822871?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Crocs/bn_21822871?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=2&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags",Ryohin Rare Furla Piper Lux Handbag 2way Leather Croc Black,1,US $75.68,Pre-owned,https://www.ebay.com/itm/305698022761?itmmeta=01J44EZDHTH90M6E38EHKZM831&hash=item472d05a569:g:u58AAOSwJAZmptZU,3.05698E+11,'305698022761',,
"Sendaishi  Miyagiken, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Crocs/bn_21822871?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Crocs/bn_21822871?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=2&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags",Miu Miu Croc Embossed Leather Handbag Shoulder Bag Pink Made in Italy,2,US $238.00,Pre-owned,https://www.ebay.com/itm/355907531791?itmmeta=01J44EZDHTABPASD0BF8RG249T&hash=item52ddbdf40f:g:s3MAAOSwbL1mpv0U,3.55908E+11,'355907531791',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Crocs/bn_21822871?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,Crocs,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags",Rare Tory Burch Walker Croc Embossed Leather 2WAY Handbag,1,US $146.51,Pre-owned,https://www.ebay.com/itm/305699148114?itmmeta=01J44EZ9HY1M6NPE735ZQVKKAS&hash=item472d16d152:g:aF4AAOSwDVlmp6nR,3.05699E+11,'305699148114',,
"Sendaishi  Miyagiken, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Crocs/bn_21822871?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,Crocs,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags",Longchamp Roseau Croc Embossed Leather Tote Bag Handbag Purple,1,US $128.00,Pre-owned,https://www.ebay.com/itm/355910287468?itmmeta=01J44EZ9HXTT6EDN4EZ99P21RX&hash=item52dde8006c:g:SlIAAOSwd4dmqDfy,3.5591E+11,'355910287468',,
"Sendaishi  Miyagiken, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Crocs/bn_21822871?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,Crocs,"Clothing, Shoes & Accessories > Women > Women's Bags & Handbags",Vintage Valentino Garavani Leather Shoulder Bag Croc Embossed Brown,1,US $155.00,Pre-owned,https://www.ebay.com/itm/355913328194?itmmeta=01J44EZ9HW752VES8TZ83NBBQW&hash=item52de166642:g:IhAAAOSwuf9mqJXK,3.55913E+11,'355913328194',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=13&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes > See more Size 11 - New Balance 998 Made in USA Festival...",Made by NEW BALANCE USA M998AWK 29cm US11 NEW FESTIVAL PACK Festival Pack,1,US $518.02,Pre-owned,https://www.ebay.com/itm/305701032690?epid=20043990119&itmmeta=01J44K2ZPGBBMGW9EM17Q3483N&hash=item472d3392f2:g:IiIAAOSwPCVmqPMv,3.05701E+11,'305701032690',,
"Suita, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=63&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes > See more Size 10.5 - New Balance Ohtani 1 TF Black Meta...",NEW BALANCE Shohei Ohtani TSHOBK1 BLACK JP28.5 US10.5 2E Sneakers Baseball New,1,US $312.00,New with box,https://www.ebay.com/itm/126591811270?epid=17068907609&itmmeta=01J44K94VQF5J0YSBYW459SVKY&hash=item1d7975bec6:g:w-kAAOSwuhlmoSAR,1.26592E+11,'126591811270',,
"Hiroshima, Hiroshima, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=102&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Accessories > Bags",New Balance Box Backpack LAB35717 Unisex 30L Black & White from Japan New,1,US $199.00,New with tags,https://www.ebay.com/itm/395538199026?itmmeta=01J44KDWYRRR9E6BPXVY3WW4H9&hash=item5c17e9f1f2:g:wFoAAOSwA1tml9n-,3.95538E+11,'395538199026',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=104&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",New Balance Low Top Sneakers 26Cm Blk U327Fe JCe51,1,US $190.00,Pre-owned,https://www.ebay.com/itm/405107124389?itmmeta=01J44KE4JTFA470JQWE5G5K25Q&hash=item5e524428a5:g:XLEAAOSwavFml7T4,4.05107E+11,'405107124389',,
"Kobe, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=151&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",Action Bronson × New Balance 1906R Medusa Azul M1906RON US Men's 4-14,1,US $287.62,New with box,https://www.ebay.com/itm/315547815758?epid=10066863732&itmmeta=01J44KMJQ35QX9JA5J00Q67BWN&hash=item49781d8f4e:g:nfoAAOSw8ChmkMLf&var=614000486107,3.15548E+11,'315547815758',,
"Kobe, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=167&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",New Balance 327 LV White Red width D U327LV US Men's 4-14,2,US $120.66,New with box,https://www.ebay.com/itm/315536979789?epid=28062028144&itmmeta=01J44KQ94KVPYE72S6PYDWAE5J&hash=item497778374d:g:bHwAAOSwFWRmjY0x&var=613994402892,3.15537E+11,'315536979789',,
"Kobe, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=167&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Shoes > Athletic Shoes",New Balance FuelCell SuperComp Pacer CM width B LWFCRRCM US Women's 5-8.5,1,US $163.72,New with box,https://www.ebay.com/itm/315537009243?itmmeta=01J44KQ94KVXG23Y6ZE81FMK8G&hash=item497778aa5b:g:j-wAAOSwndZmjZJY&var=613994229319,3.15537E+11,'315537009243',,
"Osaka, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=167&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",New Balance M1000 TP Black Reflective width D M1000TP US Men's 7 - 12 UNISEX,1,US $189.99,New with box,https://www.ebay.com/itm/405089328598?epid=12068258729&itmmeta=01J44KQ94K0MC4X6D4AVNXF2XV&hash=item5e51349dd6:g:IYEAAOSwby9mjbEM&var=675171153008,4.05089E+11,'405089328598',,
"Osaka, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=167&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",M1000TP New Balance 1000 Black Reflective (Men's),9,US $223.00,New with box,https://www.ebay.com/itm/256568321371?epid=15068274006&itmmeta=01J44KQ94K3VNZFKKDHQZDJHHQ&hash=item3bbca9e55b:g:yZwAAOSwZUVmjdSc&var=556811487783,2.56568E+11,'256568321371',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=167&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",New Balance Low Cut Sneakers/Us7.5,1,US $490.00,Pre-owned,https://www.ebay.com/itm/226235918229?itmmeta=01J44KQ94KH777YHKY9DT0YQWG&hash=item34acb62795:g:0wAAAOSwwXlmjg3T,2.26236E+11,'226235918229',,
"Osaka, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=167&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes > See more Size 9.5 - New Balance 1906D Protection Pack -...",Size 9.5 - M1906DE New Balance 1906D Protection Pack - White Turtledove,2,US $164.00,New with defects,https://www.ebay.com/itm/256568460257?epid=23061580300&itmmeta=01J44KQ94J7ARWDBW6T3SRB7FZ&hash=item3bbcac03e1:g:u1AAAOSwXIxmjifs,2.56568E+11,'256568460257',,
"Kobe, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=167&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",New Balance ML373 TJ2 Light Gray width D ML373TJ2 US Men's 4-14,1,US $110.62,New with box,https://www.ebay.com/itm/315540366486?itmmeta=01J44KQ94JB6ATN3YXVKWR41A4&hash=item4977abe496:g:nvkAAOSwxadmjn70&var=613996290401,3.1554E+11,'315540366486',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=162&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",New Balance Ml574 Us7 Beg JCC51,1,US $150.00,Pre-owned,https://www.ebay.com/itm/405090671453?itmmeta=01J44KPP2G24MXAM0WSQB70E12&hash=item5e51491b5d:g:5uoAAOSwoXVmjoYS,4.05091E+11,'405090671453',,
